filename,loc_physical,loc,cc,fan_in,fan_out
clients/src/test/java/org/apache/kafka/common/compress/Lz4CompressionTest.java,453,348,27,20,32
clients/src/test/java/org/apache/kafka/common/compress/NoCompressionTest.java,59,35,4,1,12
clients/src/test/java/org/apache/kafka/common/compress/SnappyCompressionTest.java,58,34,4,1,12
clients/src/test/java/org/apache/kafka/common/compress/ZstdCompressionTest.java,74,47,5,2,14
clients/src/test/java/org/apache/kafka/common/record/DefaultRecordBatchTest.java,583,443,29,26,40
clients/src/test/java/org/apache/kafka/common/record/FileRecordsTest.java,792,563,33,41,44
clients/src/test/java/org/apache/kafka/common/record/MemoryRecordsTest.java,1246,1008,61,45,40
clients/src/test/java/org/apache/kafka/common/record/ControlRecordUtilsTest.java,104,72,4,4,13
clients/src/test/java/org/apache/kafka/common/record/AbstractLegacyRecordBatchTest.java,253,188,13,11,11
clients/src/test/java/org/apache/kafka/common/record/CompressionRatioEstimatorTest.java,55,29,5,1,4
clients/src/test/java/org/apache/kafka/common/record/ControlRecordTypeTest.java,60,36,3,3,5
clients/src/test/java/org/apache/kafka/common/record/DefaultRecordTest.java,511,416,13,22,15
clients/src/test/java/org/apache/kafka/common/record/EndTransactionMarkerTest.java,151,113,10,11,13
clients/src/test/java/org/apache/kafka/common/record/FileLogInputStreamTest.java,323,251,15,13,28
clients/src/test/java/org/apache/kafka/common/record/InvalidMemoryRecordsProvider.java,132,74,4,9,7
clients/src/test/java/org/apache/kafka/common/record/ArbitraryMemoryRecords.java,39,18,3,2,5
clients/src/test/java/org/apache/kafka/common/record/SimpleLegacyRecordTest.java,90,41,4,4,11
clients/src/test/java/org/apache/kafka/common/record/ByteBufferLogInputStreamTest.java,124,84,3,4,10
clients/src/test/java/org/apache/kafka/common/record/BufferSupplierTest.java,48,22,3,1,5
clients/src/test/java/org/apache/kafka/common/record/UnalignedFileRecordsTest.java,81,48,5,6,10
clients/src/test/java/org/apache/kafka/common/record/LegacyRecordTest.java,143,112,12,7,15
