filename,loc_physical,loc,cc,fan_in,fan_out
tools/testing/selftests/net/bench/page_pool/time_bench.c,394,95,34,12,8
tools/testing/selftests/net/bench/page_pool/bench_page_pool_simple.c,267,99,26,8,6
tools/testing/selftests/net/can/test_raw_filter.c,405,167,22,9,13
tools/testing/selftests/net/ovpn/ovpn-cli.c,2384,621,253,75,21
tools/testing/selftests/net/mptcp/pm_nl_ctl.c,1554,111,226,83,14
tools/testing/selftests/net/mptcp/mptcp_diag.c,435,61,39,14,13
tools/testing/selftests/net/mptcp/mptcp_sockopt.c,879,324,68,21,20
tools/testing/selftests/net/mptcp/mptcp_inq.c,608,246,61,17,23
tools/testing/selftests/net/mptcp/mptcp_connect.c,1541,726,201,61,27
tools/testing/selftests/net/netfilter/connect_close.c,136,100,9,4,8
tools/testing/selftests/net/netfilter/conntrack_dump_flush.c,476,399,29,14,8
tools/testing/selftests/net/netfilter/nf_queue.c,395,32,34,9,13
tools/testing/selftests/net/netfilter/udpclash.c,158,61,17,7,7
tools/testing/selftests/net/netfilter/audit_logread.c,165,88,21,12,12
tools/testing/selftests/net/netfilter/sctp_collision.c,99,79,17,3,5
tools/testing/selftests/net/netfilter/conntrack_reverse_clash.c,125,88,14,4,11
tools/testing/selftests/net/tcp_ao/connect-deny.c,291,162,38,4,2
tools/testing/selftests/net/tcp_ao/rst.c,459,292,58,8,3
tools/testing/selftests/net/tcp_ao/bench-lookups.c,360,155,39,7,9
tools/testing/selftests/net/tcp_ao/unsigned-md5.c,772,569,73,20,2
tools/testing/selftests/net/tcp_ao/key-management.c,1198,488,167,32,3
tools/testing/selftests/net/tcp_ao/restore.c,251,181,26,4,2
tools/testing/selftests/net/tcp_ao/seq-ext.c,255,155,25,4,2
tools/testing/selftests/net/tcp_ao/setsockopt-closed.c,1011,28,73,21,3
tools/testing/selftests/net/tcp_ao/self-connect.c,191,9,26,2,2
tools/testing/selftests/net/tcp_ao/connect.c,90,0,12,3,2
tools/testing/selftests/net/tcp_ao/icmps-accept.c,448,21,40,7,9
tools/testing/selftests/net/tcp_ao/icmps-discard.c,448,21,40,7,9
tools/testing/selftests/net/tcp_ao/lib/ftrace.c,543,393,58,23,10
tools/testing/selftests/net/tcp_ao/lib/kconfig.c,157,128,13,6,2
tools/testing/selftests/net/tcp_ao/lib/ftrace-tcp.c,556,294,75,33,3
tools/testing/selftests/net/tcp_ao/lib/setup.c,368,126,36,23,6
tools/testing/selftests/net/tcp_ao/lib/utils.c,56,45,6,4,2
tools/testing/selftests/net/tcp_ao/lib/sock.c,730,330,103,39,7
tools/testing/selftests/net/tcp_ao/lib/repair.c,254,203,38,17,4
tools/testing/selftests/net/tcp_ao/lib/proc.c,273,217,42,8,6
tools/testing/selftests/net/tcp_ao/lib/netlink.c,413,0,39,15,9
tools/testing/selftests/net/packetdrill/set_sysctls.py,38,13,6,0,3
tools/testing/selftests/net/af_unix/unix_connect.c,148,121,3,8,7
tools/testing/selftests/net/af_unix/scm_pidfd.c,558,219,56,25,16
tools/testing/selftests/net/af_unix/scm_rights.c,383,0,12,20,8
tools/testing/selftests/net/af_unix/scm_inq.c,125,0,4,10,5
tools/testing/selftests/net/af_unix/msg_oob.c,891,658,31,25,9
tools/testing/selftests/net/af_unix/diag_uid.c,177,0,2,10,11
tools/testing/selftests/net/lib/csum.c,1010,263,126,20,30
tools/testing/selftests/net/lib/xdp_native.bpf.c,621,302,69,22,9
tools/testing/selftests/net/lib/xdp_helper.c,131,43,15,7,12
tools/testing/selftests/net/lib/xdp_dummy.bpf.c,19,14,1,3,2
tools/testing/selftests/net/lib/py/nsim.py,135,94,18,12,7
tools/testing/selftests/net/lib/py/ynl.py,63,44,3,6,6
tools/testing/selftests/net/lib/py/__init__.py,9,7,1,0,7
tools/testing/selftests/net/lib/py/netns.py,49,35,4,9,4
tools/testing/selftests/net/lib/py/consts.py,9,5,1,0,2
tools/testing/selftests/net/lib/py/utils.py,251,164,48,20,9
tools/testing/selftests/net/lib/py/ksft.py,281,198,50,23,9
tools/testing/selftests/net/rds/test.py,265,179,40,2,14
tools/testing/selftests/net/openvswitch/ovs-dpctl.py,2775,2365,339,74,27
tools/testing/selftests/drivers/dma-buf/udmabuf.c,277,180,24,9,14
tools/testing/selftests/drivers/sdsi/sdsi_test.py,226,165,8,15,8
tools/testing/selftests/drivers/net/shaper.py,461,390,43,11,5
tools/testing/selftests/drivers/net/queues.py,125,90,19,7,10
tools/testing/selftests/drivers/net/napi_id_helper.c,100,80,10,7,9
tools/testing/selftests/drivers/net/netpoll_basic.py,396,128,52,19,9
tools/testing/selftests/drivers/net/napi_threaded.py,113,49,7,7,4
tools/testing/selftests/drivers/net/stats.py,289,125,44,12,10
tools/testing/selftests/drivers/net/napi_id.py,23,15,2,2,3
tools/testing/selftests/drivers/net/xdp.py,658,290,94,23,8
tools/testing/selftests/drivers/net/hds.py,289,208,48,19,6
tools/testing/selftests/drivers/net/ping.py,241,195,22,20,7
tools/testing/selftests/drivers/net/hw/ncdevmem.c,1068,293,110,37,31
tools/testing/selftests/drivers/net/hw/irq.py,99,15,9,11,7
tools/testing/selftests/drivers/net/hw/rss_ctx.py,826,517,113,31,10
tools/testing/selftests/drivers/net/hw/tso.py,260,38,40,9,9
tools/testing/selftests/drivers/net/hw/iou-zcrx.py,145,100,5,9,5
tools/testing/selftests/drivers/net/hw/rss_api.py,476,213,49,17,8
tools/testing/selftests/drivers/net/hw/iou-zcrx.c,464,83,42,13,35
tools/testing/selftests/drivers/net/hw/csum.py,110,20,16,6,4
tools/testing/selftests/drivers/net/hw/devmem.py,77,51,5,5,6
tools/testing/selftests/drivers/net/hw/devlink_port_split.py,309,158,44,16,6
tools/testing/selftests/drivers/net/hw/pp_alloc_fail.py,130,98,21,7,8
tools/testing/selftests/drivers/net/hw/rss_input_xfrm.py,92,61,11,5,7
tools/testing/selftests/drivers/net/hw/devlink_rate_tc_bw.py,465,52,71,23,10
tools/testing/selftests/drivers/net/hw/xsk_reconfig.py,60,38,6,5,5
tools/testing/selftests/drivers/net/hw/lib/py/__init__.py,33,26,2,0,14
tools/testing/selftests/drivers/net/mlxsw/sharedbuffer_configuration.py,416,281,70,35,3
tools/testing/selftests/drivers/net/lib/py/env.py,282,194,49,17,8
tools/testing/selftests/drivers/net/lib/py/remote_ssh.py,39,28,5,5,5
tools/testing/selftests/drivers/net/lib/py/remote.py,15,9,2,1,2
tools/testing/selftests/drivers/net/lib/py/__init__.py,33,25,2,0,13
tools/testing/selftests/drivers/net/lib/py/remote_netns.py,21,14,2,3,3
tools/testing/selftests/drivers/net/lib/py/load.py,71,53,16,5,3
tools/testing/selftests/drivers/s390x/uvdevice/test_uvdevice.c,270,213,7,11,7
tools/testing/selftests/drivers/ntsync/ntsync.c,1343,457,9,25,7
tools/testing/selftests/dmabuf-heaps/dmabuf-heap.c,442,127,39,25,15
tools/testing/selftests/landlock/sandbox-and-launch.c,82,38,9,3,6
tools/testing/selftests/landlock/audit_test.c,672,49,37,19,13
tools/testing/selftests/landlock/net_test.c,2003,51,81,36,14
tools/testing/selftests/landlock/true.c,5,4,1,1,0
tools/testing/selftests/landlock/base_test.c,529,41,7,12,9
tools/testing/selftests/landlock/ptrace_test.c,577,60,44,19,11
tools/testing/selftests/landlock/wait-pipe.c,42,8,5,3,3
tools/testing/selftests/landlock/scoped_abstract_unix_test.c,1152,211,74,46,18
tools/testing/selftests/landlock/scoped_signal_test.c,562,158,33,24,12
tools/testing/selftests/landlock/scoped_test.c,33,20,2,0,4
tools/testing/selftests/landlock/fs_test.c,6192,1305,141,87,26
tools/testing/selftests/landlock/wait-pipe-sandbox.c,131,13,17,3,9
tools/testing/selftests/core/unshare_test.c,94,35,2,4,14
tools/testing/selftests/core/close_range_test.c,666,187,72,28,14
tools/testing/selftests/capabilities/validate_cap.c,77,59,11,2,8
tools/testing/selftests/capabilities/test_execve.c,456,131,81,13,17
tools/testing/selftests/powerpc/harness.c,133,20,12,5,14
tools/testing/selftests/powerpc/utils.c,644,117,60,73,19
tools/testing/selftests/powerpc/papr_sysparm/papr_sysparm.c,196,142,11,2,7
tools/testing/selftests/powerpc/dexcr/dexcr_test.c,215,54,9,10,8
tools/testing/selftests/powerpc/dexcr/dexcr.c,172,117,6,7,9
tools/testing/selftests/powerpc/dexcr/hashchk_test.c,233,130,17,8,14
tools/testing/selftests/powerpc/dexcr/chdexcr.c,112,54,16,3,8
tools/testing/selftests/powerpc/dexcr/lsdexcr.c,172,136,27,2,6
tools/testing/selftests/powerpc/security/rfi_flush.c,142,101,15,7,9
tools/testing/selftests/powerpc/security/entry_flush.c,139,99,14,7,10
tools/testing/selftests/powerpc/security/flush_utils.c,84,42,10,3,11
tools/testing/selftests/powerpc/security/spectre_v2.c,235,169,18,4,10
tools/testing/selftests/powerpc/security/uaccess_flush.c,158,114,18,8,10
tools/testing/selftests/powerpc/ptrace/ptrace-tm-spd-tar.c,171,45,12,8,3
tools/testing/selftests/powerpc/ptrace/core-pkey.c,423,25,39,16,12
tools/testing/selftests/powerpc/ptrace/ptrace-vsx.c,115,2,13,8,2
tools/testing/selftests/powerpc/ptrace/ptrace-tm-spd-vsx.c,181,142,14,8,3
tools/testing/selftests/powerpc/ptrace/ptrace-perf-hwbreak.c,445,128,27,19,7
tools/testing/selftests/powerpc/ptrace/ptrace-tm-gpr.c,155,3,13,6,3
tools/testing/selftests/powerpc/ptrace/ptrace-tm-spr.c,164,26,12,11,2
tools/testing/selftests/powerpc/ptrace/ptrace-tar.c,134,2,13,10,2
tools/testing/selftests/powerpc/ptrace/ptrace-tm-spd-gpr.c,166,3,14,7,3
tools/testing/selftests/powerpc/ptrace/ptrace-hwbreak.c,627,137,28,32,13
tools/testing/selftests/powerpc/ptrace/ptrace-tm-vsx.c,164,130,13,7,3
tools/testing/selftests/powerpc/ptrace/ptrace-syscall.c,228,101,35,3,13
tools/testing/selftests/powerpc/ptrace/ptrace-pkey.c,306,50,22,6,3
tools/testing/selftests/powerpc/ptrace/ptrace-tm-tar.c,157,36,11,7,3
tools/testing/selftests/powerpc/ptrace/ptrace-gpr.c,174,4,12,7,4
tools/testing/selftests/powerpc/ptrace/perf-hwbreak.c,895,160,78,51,19
tools/testing/selftests/powerpc/papr_vpd/papr_vpd.c,352,112,21,20,8
tools/testing/selftests/powerpc/dscr/dscr_sysfs_test.c,89,66,13,5,1
tools/testing/selftests/powerpc/dscr/dscr_explicit_test.c,173,112,17,7,5
tools/testing/selftests/powerpc/dscr/dscr_inherit_test.c,86,57,13,3,1
tools/testing/selftests/powerpc/dscr/dscr_default_test.c,169,117,10,5,4
tools/testing/selftests/powerpc/dscr/dscr_user_test.c,60,34,8,3,1
tools/testing/selftests/powerpc/dscr/dscr_sysfs_thread_test.c,79,56,9,4,1
tools/testing/selftests/powerpc/dscr/dscr_inherit_exec_test.c,108,74,16,4,1
tools/testing/selftests/powerpc/pmu/per_event_excludes.c,111,53,11,2,9
tools/testing/selftests/powerpc/pmu/lib.c,188,62,15,16,7
tools/testing/selftests/powerpc/pmu/count_stcx_fail.c,161,24,16,2,7
tools/testing/selftests/powerpc/pmu/event.c,148,22,5,20,7
tools/testing/selftests/powerpc/pmu/l3_bank_test.c,51,29,2,3,4
tools/testing/selftests/powerpc/pmu/count_instructions.c,147,23,16,2,7
tools/testing/selftests/powerpc/pmu/ebb/pmae_handling_test.c,106,19,5,2,6
tools/testing/selftests/powerpc/pmu/ebb/cycles_test.c,58,34,2,2,3
tools/testing/selftests/powerpc/pmu/ebb/task_event_vs_ebb_test.c,85,29,5,3,8
tools/testing/selftests/powerpc/pmu/ebb/trace.c,300,87,15,14,6
tools/testing/selftests/powerpc/pmu/ebb/task_event_pinned_vs_ebb_test.c,93,38,5,3,8
tools/testing/selftests/powerpc/pmu/ebb/reg_access_test.c,40,21,1,2,3
tools/testing/selftests/powerpc/pmu/ebb/back_to_back_ebbs_test.c,106,15,6,2,4
tools/testing/selftests/powerpc/pmu/ebb/multi_ebb_procs_test.c,107,54,7,3,5
tools/testing/selftests/powerpc/pmu/ebb/lost_exception_test.c,102,16,6,2,6
tools/testing/selftests/powerpc/pmu/ebb/fork_cleanup_test.c,80,12,2,2,9
tools/testing/selftests/powerpc/pmu/ebb/ebb_on_willing_child_test.c,92,11,4,2,8
tools/testing/selftests/powerpc/pmu/ebb/ebb_vs_cpu_event_test.c,87,32,4,3,8
tools/testing/selftests/powerpc/pmu/ebb/pmc56_overflow_test.c,93,29,6,2,3
tools/testing/selftests/powerpc/pmu/ebb/cpu_event_pinned_vs_ebb_test.c,94,33,5,3,8
tools/testing/selftests/powerpc/pmu/ebb/cpu_event_vs_ebb_test.c,90,32,5,3,8
tools/testing/selftests/powerpc/pmu/ebb/ebb.c,485,31,25,26,10
tools/testing/selftests/powerpc/pmu/ebb/no_handler_test.c,61,5,3,2,5
tools/testing/selftests/powerpc/pmu/ebb/multi_counter_test.c,86,59,6,3,4
tools/testing/selftests/powerpc/pmu/ebb/instruction_count_test.c,167,35,16,3,5
tools/testing/selftests/powerpc/pmu/ebb/regs_access_pmccext_test.c,63,32,3,1,5
tools/testing/selftests/powerpc/pmu/ebb/event_attributes_test.c,133,10,1,2,3
tools/testing/selftests/powerpc/pmu/ebb/ebb_on_child_test.c,88,13,3,3,8
tools/testing/selftests/powerpc/pmu/ebb/close_clears_pmcc_test.c,61,23,2,2,5
tools/testing/selftests/powerpc/pmu/ebb/cycles_with_mmcr2_test.c,92,23,5,3,4
tools/testing/selftests/powerpc/pmu/ebb/cycles_with_freeze_test.c,117,45,7,2,4
tools/testing/selftests/powerpc/pmu/sampling_tests/mmcr1_comb_test.c,66,19,7,1,5
tools/testing/selftests/powerpc/pmu/sampling_tests/mmcr0_cc56run_test.c,59,10,6,1,5
tools/testing/selftests/powerpc/pmu/sampling_tests/mmcra_thresh_marked_sample_test.c,80,28,6,1,5
tools/testing/selftests/powerpc/pmu/sampling_tests/mmcr3_src_test.c,67,20,6,1,5
tools/testing/selftests/powerpc/pmu/sampling_tests/mmcra_bhrb_cond_test.c,69,12,7,1,5
tools/testing/selftests/powerpc/pmu/sampling_tests/mmcra_thresh_cmp_test.c,74,8,8,1,5
tools/testing/selftests/powerpc/pmu/sampling_tests/mmcr0_exceptionbits_test.c,59,10,6,1,5
tools/testing/selftests/powerpc/pmu/sampling_tests/mmcr0_pmccext_test.c,59,10,6,1,5
tools/testing/selftests/powerpc/pmu/sampling_tests/check_extended_reg_test.c,35,7,4,1,5
tools/testing/selftests/powerpc/pmu/sampling_tests/bhrb_filter_map_test.c,117,29,15,4,5
tools/testing/selftests/powerpc/pmu/sampling_tests/mmcr1_sel_unit_cache_test.c,77,26,7,3,5
tools/testing/selftests/powerpc/pmu/sampling_tests/mmcr0_fc56_pmc1ce_test.c,59,10,6,1,5
tools/testing/selftests/powerpc/pmu/sampling_tests/bhrb_no_crash_wo_pmu_test.c,59,20,6,1,5
tools/testing/selftests/powerpc/pmu/sampling_tests/intr_regs_no_crash_wo_pmu_test.c,57,20,4,1,5
tools/testing/selftests/powerpc/pmu/sampling_tests/mmcr2_fcs_fch_test.c,85,37,7,1,7
tools/testing/selftests/powerpc/pmu/sampling_tests/mmcra_bhrb_ind_call_test.c,69,12,7,1,5
tools/testing/selftests/powerpc/pmu/sampling_tests/mmcra_bhrb_any_test.c,65,10,7,1,5
tools/testing/selftests/powerpc/pmu/sampling_tests/mmcra_bhrb_disable_test.c,66,12,5,1,5
tools/testing/selftests/powerpc/pmu/sampling_tests/mmcr2_l2l3_test.c,74,21,8,3,5
tools/testing/selftests/powerpc/pmu/sampling_tests/mmcr0_fc56_pmc56_test.c,58,10,6,1,5
tools/testing/selftests/powerpc/pmu/sampling_tests/misc.c,553,285,100,31,9
tools/testing/selftests/powerpc/pmu/sampling_tests/mmcra_bhrb_disable_no_branch_test.c,64,12,6,1,5
tools/testing/selftests/powerpc/pmu/sampling_tests/mmcr0_pmcjce_test.c,58,10,6,1,5
tools/testing/selftests/powerpc/pmu/event_code_tests/group_constraint_radix_scope_qual_test.c,56,8,5,1,3
tools/testing/selftests/powerpc/pmu/event_code_tests/event_alternatives_tests_p9.c,116,49,6,1,3
tools/testing/selftests/powerpc/pmu/event_code_tests/reserved_bits_mmcra_sample_elig_mode_test.c,78,35,7,2,3
tools/testing/selftests/powerpc/pmu/event_code_tests/group_constraint_thresh_cmp_test.c,96,13,13,1,5
tools/testing/selftests/powerpc/pmu/event_code_tests/reserved_bits_mmcra_thresh_ctl_test.c,44,16,4,1,3
tools/testing/selftests/powerpc/pmu/event_code_tests/hw_cache_event_type_test.c,88,12,5,1,5
tools/testing/selftests/powerpc/pmu/event_code_tests/group_constraint_repeat_test.c,56,9,5,1,3
tools/testing/selftests/powerpc/pmu/event_code_tests/group_constraint_cache_test.c,60,8,7,1,5
tools/testing/selftests/powerpc/pmu/event_code_tests/group_constraint_l2l3_sel_test.c,64,10,9,1,5
tools/testing/selftests/powerpc/pmu/event_code_tests/event_alternatives_tests_p10.c,110,55,10,3,3
tools/testing/selftests/powerpc/pmu/event_code_tests/group_constraint_thresh_sel_test.c,63,11,6,1,5
tools/testing/selftests/powerpc/pmu/event_code_tests/group_constraint_pmc56_test.c,63,24,3,1,3
tools/testing/selftests/powerpc/pmu/event_code_tests/group_constraint_thresh_ctl_test.c,64,11,7,1,5
tools/testing/selftests/powerpc/pmu/event_code_tests/invalid_event_code_test.c,67,27,7,1,5
tools/testing/selftests/powerpc/pmu/event_code_tests/group_constraint_mmcra_sample_test.c,54,13,1,1,3
tools/testing/selftests/powerpc/pmu/event_code_tests/blacklisted_events_test.c,132,77,9,6,5
tools/testing/selftests/powerpc/pmu/event_code_tests/group_constraint_unit_test.c,74,10,10,1,5
tools/testing/selftests/powerpc/pmu/event_code_tests/generic_events_valid_test.c,131,81,5,2,5
tools/testing/selftests/powerpc/pmu/event_code_tests/group_pmc56_exclude_constraints_test.c,64,26,7,2,5
tools/testing/selftests/powerpc/pmu/event_code_tests/group_constraint_pmc_count_test.c,70,32,9,2,3
tools/testing/selftests/powerpc/tm/tm-signal-stack.c,77,22,5,4,8
tools/testing/selftests/powerpc/tm/tm-sigreturn.c,94,62,7,3,9
tools/testing/selftests/powerpc/tm/tm-signal-context-chk-vmx.c,136,23,15,3,8
tools/testing/selftests/powerpc/tm/tm-signal-msr-resv.c,74,16,4,5,6
tools/testing/selftests/powerpc/tm/tm-signal-context-chk-gpr.c,113,22,11,3,7
tools/testing/selftests/powerpc/tm/tm-resched-dscr.c,101,38,7,2,8
tools/testing/selftests/powerpc/tm/tm-unavailable.c,411,73,48,13,9
tools/testing/selftests/powerpc/tm/tm-vmxcopy.c,105,44,5,8,9
tools/testing/selftests/powerpc/tm/tm-signal-context-chk-fpu.c,111,21,11,3,7
tools/testing/selftests/powerpc/tm/tm-fork.c,43,26,2,2,8
tools/testing/selftests/powerpc/tm/tm-poison.c,182,97,9,3,8
tools/testing/selftests/powerpc/tm/tm-exec.c,67,23,3,1,10
tools/testing/selftests/powerpc/tm/tm-signal-sigreturn-nt.c,50,10,2,3,5
tools/testing/selftests/powerpc/tm/tm-syscall.c,128,81,12,3,8
tools/testing/selftests/powerpc/tm/tm-signal-pagefault.c,285,98,18,8,14
tools/testing/selftests/powerpc/tm/tm-vmx-unavail.c,118,19,5,5,10
tools/testing/selftests/powerpc/tm/tm-trap.c,334,99,25,10,12
tools/testing/selftests/powerpc/tm/tm-tmspr.c,144,14,19,5,7
tools/testing/selftests/powerpc/tm/tm-signal-context-force-tm.c,180,44,11,6,10
tools/testing/selftests/powerpc/tm/tm-tar.c,92,40,7,3,6
tools/testing/selftests/powerpc/tm/tm-signal-context-chk-vsx.c,185,70,17,3,8
tools/testing/selftests/powerpc/copyloops/exc_validate.c,124,94,12,3,7
tools/testing/selftests/powerpc/copyloops/validate.c,100,64,12,5,5
tools/testing/selftests/powerpc/copyloops/memmove_validate.c,58,46,7,4,5
tools/testing/selftests/powerpc/math/fpu_preempt.c,105,53,10,7,10
tools/testing/selftests/powerpc/math/vmx_syscall.c,92,49,10,8,9
tools/testing/selftests/powerpc/math/vmx_signal.c,156,104,18,11,11
tools/testing/selftests/powerpc/math/fpu_denormal.c,38,19,2,1,3
tools/testing/selftests/powerpc/math/fpu_signal.c,127,87,15,9,10
tools/testing/selftests/powerpc/math/mma.c,48,33,4,3,3
tools/testing/selftests/powerpc/math/vmx_preempt.c,113,58,12,8,9
tools/testing/selftests/powerpc/math/fpu_syscall.c,88,45,10,8,9
tools/testing/selftests/powerpc/math/vsx_preempt.c,145,63,17,9,10
tools/testing/selftests/powerpc/mce/inject-ra-err.c,65,38,1,3,12
tools/testing/selftests/powerpc/primitives/load_unaligned_zeropad.c,147,100,11,4,9
tools/testing/selftests/powerpc/vphn/vphn.c,90,20,7,1,3
tools/testing/selftests/powerpc/vphn/test-vphn.c,411,254,7,4,5
tools/testing/selftests/powerpc/benchmarks/gettimeofday.c,33,19,1,2,3
tools/testing/selftests/powerpc/benchmarks/futex_bench.c,43,27,2,2,6
tools/testing/selftests/powerpc/benchmarks/fork.c,325,255,43,7,17
tools/testing/selftests/powerpc/benchmarks/context_switch.c,508,384,47,15,19
tools/testing/selftests/powerpc/benchmarks/mmap_bench.c,90,67,7,5,6
tools/testing/selftests/powerpc/benchmarks/exec_target.c,28,14,1,1,1
tools/testing/selftests/powerpc/benchmarks/null_syscall.c,154,45,15,4,9
tools/testing/selftests/powerpc/alignment/copy_first_unaligned.c,67,30,2,5,5
tools/testing/selftests/powerpc/alignment/alignment_handler.c,680,294,30,49,15
tools/testing/selftests/powerpc/mm/stack_expansion_signal.c,118,80,6,4,8
tools/testing/selftests/powerpc/mm/large_vm_gpr_corruption.c,158,104,10,3,8
tools/testing/selftests/powerpc/mm/tlbie_test.c,733,344,32,22,20
tools/testing/selftests/powerpc/mm/subpage_prot.c,236,173,21,14,14
tools/testing/selftests/powerpc/mm/large_vm_fork_separation.c,87,58,7,2,7
tools/testing/selftests/powerpc/mm/segv_errors.c,78,50,1,3,10
tools/testing/selftests/powerpc/mm/hugetlb_vs_thp_test.c,77,23,8,4,4
tools/testing/selftests/powerpc/mm/pkey_exec_prot.c,294,86,24,3,6
tools/testing/selftests/powerpc/mm/pkey_siginfo.c,333,62,35,7,8
tools/testing/selftests/powerpc/mm/stack_expansion_ldst.c,202,139,12,8,13
tools/testing/selftests/powerpc/mm/wild_bctr.c,170,133,4,3,10
tools/testing/selftests/powerpc/mm/exec_prot.c,231,77,23,2,7
tools/testing/selftests/powerpc/mm/bad_accesses.c,144,88,13,3,9
tools/testing/selftests/powerpc/mm/prot_sao.c,48,17,5,3,7
tools/testing/selftests/powerpc/cache_shape/cache_shape.c,121,84,11,2,12
tools/testing/selftests/powerpc/stringloops/memcmp.c,169,42,16,12,6
tools/testing/selftests/powerpc/stringloops/string.c,21,5,2,0,1
tools/testing/selftests/powerpc/stringloops/strlen.c,127,9,14,8,5
tools/testing/selftests/powerpc/papr_attributes/attr_test.c,113,64,7,4,9
tools/testing/selftests/powerpc/signal/sigreturn_kernel.c,132,88,6,4,7
tools/testing/selftests/powerpc/signal/signal_tm.c,107,61,10,2,9
tools/testing/selftests/powerpc/signal/sigreturn_unaligned.c,43,26,1,1,7
tools/testing/selftests/powerpc/signal/sigfuz.c,325,23,50,4,11
tools/testing/selftests/powerpc/signal/signal.c,107,68,13,2,9
tools/testing/selftests/powerpc/signal/sig_sc_double_restart.c,174,102,18,6,10
tools/testing/selftests/powerpc/signal/sigreturn_vdso.c,127,89,6,5,10
tools/testing/selftests/powerpc/nx-gzip/gzip_vas.c,316,149,30,18,22
tools/testing/selftests/powerpc/nx-gzip/gunz_test.c,1028,238,74,27,19
tools/testing/selftests/powerpc/nx-gzip/gzfht_test.c,398,144,26,17,19
tools/testing/selftests/powerpc/syscalls/ipc_unmuxed.c,57,33,1,3,7
tools/testing/selftests/powerpc/syscalls/rtas_filter.c,224,166,20,12,14
tools/testing/selftests/uevent/uevent_filtering.c,487,220,51,13,18
tools/testing/selftests/livepatch/test_klp-call_getpid.c,44,29,3,3,5
tools/testing/selftests/livepatch/test_modules/test_klp_livepatch.c,51,19,1,0,4
tools/testing/selftests/livepatch/test_modules/test_klp_callbacks_demo.c,121,65,2,0,3
tools/testing/selftests/livepatch/test_modules/test_klp_atomic_replace.c,57,22,2,0,4
tools/testing/selftests/livepatch/test_modules/test_klp_callbacks_demo2.c,93,33,3,0,3
